Station,Date_wthr,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,day_wthr,month_wthr,year_wthr,CodeSum_lb,Tmax:Tmin:Sunst,Tavg:WB,Hot_wet,DP:Tmin,P:sea:WB,T_diff,Dry,Dry_Wet_Diff,month_cat,DewPoint:Sunrise
1,2013-06-24,89.0,67.0,78.0,67,69.0,0.0,13.0,417.0,1931.0,BR,0.0,0.0,0.18,29.25,29.95,8.9,23,10.0,24,6,2013,2,42482.0,5382.0,16.02,4489.0,67.38731218697829,1,1,0,1,27939.0
2,2013-06-24,86.0,68.0,77.0,65,69.0,0.0,12.0,417.0,1931.0,HZ,0.0,0.0,0.14,29.3,29.96,10.5,21,11.0,24,6,2013,19,34758.0,5313.0,12.040000000000001,4420.0,67.47997329773031,0,1,0,1,27105.0
1,2013-06-25,85.0,67.0,76.0,69,71.0,0.0,11.0,417.0,1931.0,TSRA,0.0,0.0,0.03,29.13,29.86,4.5,19,6.9,25,6,2013,72,34758.0,5396.0,2.55,4623.0,69.2642330877428,0,1,0,1,28773.0
2,2013-06-25,87.0,70.0,79.0,67,71.0,0.0,14.0,417.0,1931.0,RA,0.0,0.0,0.01,29.21,29.85,5.2,21,8.6,25,6,2013,23,32827.0,5609.0,0.87,4690.0,69.47772194304858,0,1,0,1,27939.0
1,2013-06-26,80.0,66.0,73.0,67,68.0,0.0,8.0,418.0,1931.0,TSRA RA BR,0.0,0.0,1.48,29.05,29.76,2.2,16,7.4,26,6,2013,84,27034.0,4964.0,118.4,4422.0,66.37768817204301,0,1,0,1,28006.0
2,2013-06-26,81.0,68.0,75.0,65,68.0,0.0,10.0,418.0,1931.0,TS RA,0.0,0.0,0.19,29.11,29.75,2.6,18,9.0,26,6,2013,53,25103.0,5100.0,15.39,4420.0,66.53714285714285,0,1,0,1,27170.0
1,2013-06-27,90.0,64.0,77.0,67,70.0,0.0,12.0,418.0,1931.0,BR,0.0,0.0,0.92,29.01,29.73,7.2,29,7.2,27,6,2013,2,50206.0,5390.0,82.8,4288.0,68.30474268415742,1,1,0,1,28006.0
2,2013-06-27,91.0,66.0,79.0,65,69.0,0.0,14.0,418.0,1931.0,BR HZ,0.0,0.0,0.59,29.08,29.71,6.1,29,6.8,27,6,2013,3,48275.0,5451.0,53.69,4290.0,67.5368562773477,1,1,0,1,27170.0
1,2013-06-28,83.0,67.0,75.0,61,66.0,0.0,10.0,419.0,1931.0,RA,0.0,0.0,0.01,28.91,29.63,10.5,31,10.9,28,6,2013,23,30896.0,4950.0,0.8300000000000001,4087.0,64.39622004724941,0,1,0,1,25559.0
2,2013-06-28,83.0,68.0,76.0,60,65.0,0.0,11.0,419.0,1931.0,RA,0.0,0.0,0.16,28.97,29.62,9.0,29,9.8,28,6,2013,23,28965.0,4940.0,13.280000000000001,4080.0,63.57359891964888,0,1,0,1,25140.0
1,2013-06-29,72.0,64.0,68.0,59,62.0,0.0,3.0,419.0,1931.0,BR,0.0,0.0,0.0,28.97,29.66,12.0,2,12.3,29,6,2013,2,15448.0,4216.0,0.0,3776.0,60.5576534052596,0,1,0,1,24721.0
2,2013-06-29,72.0,64.0,68.0,59,62.0,0.0,3.0,419.0,1931.0,RA,0.0,0.0,0.01,29.03,29.65,11.7,1,12.0,29,6,2013,23,15448.0,4216.0,0.72,3776.0,60.7035413153457,0,1,0,1,24721.0
1,2013-06-30,77.0,62.0,70.0,52,59.0,0.0,5.0,419.0,1931.0, ,0.0,0.0,0.0,29.2,29.88,13.8,2,13.9,30,6,2013,0,28965.0,4130.0,0.0,3224.0,57.65729585006694,0,1,1,1,21788.0
2,2013-06-30,76.0,64.0,70.0,52,60.0,0.0,5.0,419.0,1931.0, ,0.0,0.0,0.0,29.25,29.86,14.0,1,14.2,30,6,2013,0,23172.0,4200.0,0.0,3328.0,58.77427997320831,0,1,1,1,21788.0
1,2013-07-01,75.0,59.0,67.0,51,58.0,0.0,2.0,420.0,1931.0, ,0.0,0.0,0.0,29.31,30.03,12.6,3,12.3,1,7,2013,0,30896.0,3886.0,0.0,3009.0,56.6093906093906,0,1,1,1,21420.0
2,2013-07-01,75.0,61.0,68.0,50,58.0,0.0,3.0,420.0,1931.0, ,0.0,0.0,0.0,29.37,30.01,13.8,3,13.6,1,7,2013,0,27034.0,3944.0,0.0,3050.0,56.76307897367544,0,1,1,1,21000.0
1,2013-07-02,68.0,60.0,64.0,52,57.0,1.0,0.0,420.0,1931.0, ,0.0,0.0,0.01,29.33,30.05,11.0,3,11.2,2,7,2013,0,15448.0,3648.0,0.68,3120.0,55.63427620632279,0,1,0,1,21840.0
2,2013-07-02,68.0,62.0,65.0,53,58.0,0.0,0.0,420.0,1931.0,RA,0.0,0.0,0.01,29.39,30.04,12.0,3,12.3,2,7,2013,23,11586.0,3770.0,0.68,3286.0,56.74500665778962,0,1,0,1,22260.0
1,2013-07-03,72.0,59.0,66.0,60,62.0,0.0,1.0,421.0,1931.0,DZ BR HZ,0.0,0.0,0.02,29.32,30.04,2.2,2,5.3,3,7,2013,9,25103.0,4092.0,1.44,3540.0,60.513981358189085,0,1,0,1,25260.0
2,2013-07-03,74.0,62.0,68.0,60,62.0,0.0,3.0,421.0,1931.0,TSRA RA,0.0,0.0,0.07,29.38,30.03,0.5,36,4.2,3,7,2013,83,23172.0,4216.0,5.180000000000001,3720.0,60.658008658008654,0,1,0,1,25260.0
1,2013-07-04,83.0,56.0,70.0,61,64.0,0.0,5.0,422.0,1930.0,BR,0.0,0.0,0.0,29.34,30.05,4.4,20,5.1,4,7,2013,2,52110.0,4480.0,0.0,3416.0,62.48785357737105,1,1,0,1,25742.0
2,2013-07-04,83.0,61.0,72.0,59,65.0,0.0,7.0,422.0,1930.0,BR HZ,0.0,0.0,0.0,29.41,30.05,7.3,19,7.7,4,7,2013,3,42460.0,4680.0,0.0,3599.0,63.61564059900166,1,1,1,1,24898.0
1,2013-07-05,86.0,60.0,73.0,61,66.0,0.0,8.0,422.0,1930.0, ,0.0,0.0,0.0,29.33,30.04,3.7,19,4.8,5,7,2013,0,50180.0,4818.0,0.0,3660.0,64.44007989347536,1,1,0,1,25742.0
2,2013-07-05,87.0,63.0,75.0,60,66.0,0.0,10.0,422.0,1930.0, ,0.0,0.0,0.0,29.39,30.03,5.1,20,5.9,5,7,2013,0,46320.0,4950.0,0.0,3780.0,64.59340659340658,1,1,1,1,25320.0
1,2013-07-06,83.0,65.0,74.0,65,68.0,0.0,9.0,423.0,1930.0, ,0.0,0.0,0.0,29.29,30.01,4.1,19,4.5,6,7,2013,0,34740.0,5032.0,0.0,4225.0,66.36854381872709,0,1,0,1,27495.0
2,2013-07-06,82.0,71.0,77.0,63,68.0,0.0,12.0,423.0,1930.0, ,0.0,0.0,0.0,29.36,30.0,5.4,19,5.9,6,7,2013,0,21230.0,5236.0,0.0,4473.0,66.54933333333334,0,1,0,1,26649.0
1,2013-07-07,88.0,70.0,79.0,67,71.0,0.0,14.0,423.0,1930.0, ,0.0,0.0,0.0,29.26,29.97,6.6,21,6.8,7,7,2013,0,34740.0,5609.0,0.0,4690.0,69.31798465131799,0,1,0,1,28341.0
2,2013-07-07,89.0,70.0,80.0,66,71.0,0.0,15.0,423.0,1930.0, ,0.0,0.0,0.0,29.33,29.96,8.0,21,8.2,7,7,2013,0,36670.0,5680.0,0.0,4620.0,69.50700934579439,0,1,0,1,27918.0
1,2013-07-08,86.0,70.0,78.0,71,74.0,0.0,13.0,424.0,1929.0,TSRA RA BR,0.0,0.0,0.5,29.24,29.95,7.8,23,8.4,8,7,2013,84,30864.0,5772.0,43.0,4970.0,72.24574290484139,0,1,0,1,30104.0
2,2013-07-08,87.0,71.0,79.0,70,72.0,0.0,14.0,424.0,1929.0,RA BR,0.0,0.0,0.84,29.31,29.95,10.0,22,10.5,8,7,2013,25,30864.0,5688.0,73.08,4970.0,70.46143572621035,0,1,0,1,29680.0
1,2013-07-09,85.0,73.0,79.0,74,75.0,0.0,14.0,425.0,1929.0,BR,0.0,0.0,0.01,29.19,29.91,6.9,23,7.3,9,7,2013,2,23148.0,5925.0,0.85,5402.0,73.19458375125376,0,1,0,1,31450.0
2,2013-07-09,85.0,75.0,80.0,72,75.0,0.0,15.0,425.0,1929.0,RA BR HZ,0.0,0.0,0.01,29.26,29.91,8.9,23,9.3,9,7,2013,27,19290.0,6000.0,0.85,5400.0,73.37011033099299,0,1,0,1,30600.0
1,2013-07-10,85.0,66.0,76.0,65,70.0,0.0,11.0,425.0,1929.0, ,0.0,0.0,0.0,29.2,29.89,6.0,34,8.3,10,7,2013,0,36651.0,5320.0,0.0,4290.0,68.38407494145198,0,1,0,1,27625.0
2,2013-07-10,87.0,66.0,77.0,65,69.0,0.0,12.0,425.0,1929.0, ,0.0,0.0,0.0,29.26,29.88,3.7,3,8.0,10,7,2013,0,40509.0,5313.0,0.0,4290.0,67.56827309236948,0,1,0,1,27625.0
1,2013-07-11,81.0,64.0,73.0,54,62.0,0.0,8.0,426.0,1928.0, ,0.0,0.0,0.0,29.36,30.06,6.5,3,7.4,11,7,2013,0,32776.0,4526.0,0.0,3456.0,60.55622089155024,0,1,1,1,23004.0
2,2013-07-11,80.0,63.0,72.0,52,61.0,0.0,7.0,426.0,1928.0, ,0.0,0.0,0.0,29.42,30.05,6.3,3,7.5,11,7,2013,0,32776.0,4392.0,0.0,3276.0,59.72113144758736,0,1,1,1,22152.0
1,2013-07-12,83.0,58.0,71.0,53,61.0,0.0,6.0,427.0,1928.0, ,0.0,0.0,0.0,29.38,30.1,4.0,8,4.8,12,7,2013,0,48200.0,4331.0,0.0,3074.0,59.54086378737541,1,1,1,1,22631.0
2,2013-07-12,82.0,60.0,71.0,54,62.0,0.0,6.0,427.0,1928.0, ,0.0,0.0,0.0,29.44,30.09,4.1,8,5.4,12,7,2013,0,42416.0,4402.0,0.0,3240.0,60.660684612828184,1,1,1,1,23058.0
1,2013-07-13,84.0,62.0,73.0,59,65.0,0.0,8.0,428.0,1927.0, ,0.0,0.0,0.0,29.41,30.12,6.8,9,7.5,13,7,2013,0,42394.0,4745.0,0.0,3658.0,63.46779548472776,1,1,1,1,25252.0
2,2013-07-13,83.0,67.0,75.0,58,65.0,0.0,10.0,428.0,1927.0, ,0.0,0.0,0.0,29.47,30.11,6.4,9,7.1,13,7,2013,0,30832.0,4875.0,0.0,3886.0,63.61839920292262,0,1,1,1,24824.0
1,2013-07-14,88.0,72.0,80.0,66,71.0,0.0,15.0,428.0,1927.0, ,0.0,0.0,0.0,29.47,30.17,6.7,9,7.6,14,7,2013,0,30832.0,5680.0,0.0,4752.0,69.35266821345706,0,1,0,1,28248.0
2,2013-07-14,88.0,73.0,81.0,66,70.0,0.0,16.0,428.0,1927.0, ,0.0,0.0,0.0,29.52,30.16,8.2,8,8.5,14,7,2013,0,28905.0,5670.0,0.0,4818.0,68.51458885941645,0,1,0,1,28248.0
1,2013-07-15,89.0,71.0,80.0,71,74.0,0.0,15.0,429.0,1926.0, ,0.0,0.0,0.09,29.52,30.23,4.3,8,5.1,15,7,2013,0,34668.0,5920.0,8.01,5041.0,72.26199139927225,0,1,0,1,30459.0
2,2013-07-15,91.0,75.0,83.0,71,74.0,0.0,18.0,429.0,1926.0, ,0.0,0.0,0.02,29.57,30.21,5.0,8,6.2,15,7,2013,0,30816.0,6142.0,1.82,5325.0,72.43230718305196,0,1,0,1,30459.0
1,2013-07-16,92.0,73.0,83.0,72,75.0,0.0,18.0,430.0,1925.0, ,0.0,0.0,0.0,29.54,30.25,6.4,23,6.8,16,7,2013,0,36575.0,6225.0,0.0,5256.0,73.2396694214876,0,1,0,1,30960.0
2,2013-07-16,93.0,77.0,85.0,70,75.0,0.0,20.0,430.0,1925.0, ,0.0,0.0,0.01,29.61,30.24,6.8,22,7.3,16,7,2013,0,30800.0,6375.0,0.93,5390.0,73.4375,0,1,0,1,30100.0
1,2013-07-17,94.0,76.0,85.0,72,76.0,0.0,20.0,431.0,1925.0, ,0.0,0.0,0.0,29.51,30.23,6.7,26,6.9,17,7,2013,0,34650.0,6460.0,0.0,5472.0,74.18987760502813,0,1,0,1,31032.0
2,2013-07-17,95.0,77.0,86.0,70,75.0,0.0,21.0,431.0,1925.0, ,0.0,0.0,0.0,29.57,30.21,6.2,25,7.1,17,7,2013,0,34650.0,6450.0,0.0,5390.0,73.4111221449851,0,1,0,1,30170.0
1,2013-07-18,95.0,77.0,86.0,72,76.0,0.0,21.0,432.0,1924.0, ,0.0,0.0,0.01,29.31,30.05,7.2,24,8.1,18,7,2013,0,34632.0,6536.0,0.9500000000000001,5544.0,74.12845257903494,0,1,0,1,31104.0
2,2013-07-18,96.0,79.0,88.0,71,76.0,0.0,23.0,432.0,1924.0,TS,0.0,0.0,0.0,29.38,30.04,8.8,23,9.4,18,7,2013,49,32708.0,6688.0,0.0,5609.0,74.33022636484688,0,1,0,1,30672.0
1,2013-07-19,96.0,71.0,84.0,70,75.0,0.0,19.0,433.0,1923.0,TS BR,0.0,0.0,0.58,29.1,29.83,13.3,25,14.0,19,7,2013,50,48075.0,6300.0,55.67999999999999,4970.0,73.16459939658063,1,1,0,1,30310.0
2,2013-07-19,97.0,75.0,86.0,69,75.0,0.0,21.0,433.0,1923.0,TS,0.0,0.0,0.01,29.17,29.82,13.4,24,13.9,19,7,2013,49,42306.0,6450.0,0.97,5175.0,73.3651911468813,1,1,1,1,29877.0
1,2013-07-20,89.0,71.0,80.0,64,69.0,0.0,15.0,433.0,1923.0, ,0.0,0.0,0.06,29.17,29.86,4.8,1,7.5,20,7,2013,0,34614.0,5520.0,5.34,4544.0,67.40555927662425,0,1,0,1,27712.0
2,2013-07-20,88.0,72.0,80.0,63,69.0,0.0,15.0,433.0,1923.0,RA,0.0,0.0,0.01,29.23,29.85,3.8,3,7.2,20,7,2013,23,30768.0,5520.0,0.88,4536.0,67.56683417085428,0,1,1,1,27279.0
1,2013-07-21,88.0,68.0,78.0,65,69.0,0.0,13.0,434.0,1922.0, ,0.0,0.0,0.01,29.18,29.89,2.8,7,6.7,21,7,2013,0,38440.0,5382.0,0.88,4420.0,67.36099029775845,0,1,0,1,28210.0
2,2013-07-21,89.0,72.0,81.0,63,69.0,0.0,16.0,434.0,1922.0, ,0.0,0.0,0.0,29.24,29.88,2.9,11,7.9,21,7,2013,0,32674.0,5589.0,0.0,4536.0,67.52208835341365,0,1,1,1,27342.0
1,2013-07-22,87.0,71.0,79.0,66,71.0,0.0,14.0,435.0,1921.0,TSRA RA,0.0,0.0,0.01,29.07,29.78,4.9,24,7.4,22,7,2013,83,30736.0,5609.0,0.87,4686.0,69.30725319006044,0,1,0,1,28710.0
2,2013-07-22,90.0,72.0,81.0,64,70.0,0.0,16.0,435.0,1921.0,TSRA,0.0,0.0,0.01,29.14,29.77,5.2,21,7.4,22,7,2013,72,34578.0,5670.0,0.9,4608.0,68.51864292912329,0,1,1,1,27840.0
1,2013-07-23,78.0,63.0,71.0,60,64.0,0.0,6.0,436.0,1920.0, ,0.0,0.0,0.03,29.15,29.83,8.8,2,11.0,23,7,2013,0,28800.0,4544.0,2.34,3780.0,62.54106604089843,0,1,0,1,26160.0
2,2013-07-23,80.0,65.0,73.0,58,64.0,0.0,8.0,436.0,1920.0, ,0.0,0.0,0.0,29.21,29.81,7.3,1,11.4,23,7,2013,0,28800.0,4672.0,0.0,3770.0,62.71184166387119,0,1,1,1,25288.0
1,2013-07-24,72.0,60.0,66.0,51,58.0,0.0,1.0,437.0,1919.0, ,0.0,0.0,0.0,29.31,30.01,7.8,5,8.1,24,7,2013,0,23028.0,3828.0,0.0,3060.0,56.64711762745751,0,1,1,1,22287.0
2,2013-07-24,73.0,62.0,68.0,48,57.0,0.0,3.0,437.0,1919.0, ,0.0,0.0,0.0,29.38,30.01,10.1,5,10.5,24,7,2013,0,21109.0,3876.0,0.0,2976.0,55.803398867044315,0,1,1,1,20976.0
1,2013-07-25,81.0,57.0,69.0,54,61.0,0.0,4.0,438.0,1918.0, ,0.0,0.0,0.0,29.33,30.05,4.1,23,5.1,25,7,2013,0,46032.0,4209.0,0.0,3078.0,59.53843594009982,1,1,1,1,23652.0
2,2013-07-25,81.0,58.0,70.0,52,60.0,0.0,5.0,438.0,1918.0, ,0.0,0.0,0.0,29.39,30.05,2.7,23,3.9,25,7,2013,0,44114.0,4200.0,0.0,3016.0,58.68219633943428,1,1,1,1,22776.0
1,2013-07-26,70.0,62.0,66.0,61,63.0,0.0,1.0,439.0,1918.0,RA BR,0.0,0.0,0.39,29.21,29.94,7.6,22,8.5,26,7,2013,25,15344.0,4158.0,27.3,3782.0,61.46392785571142,0,1,0,1,26779.0
2,2013-07-26,74.0,65.0,70.0,58,62.0,0.0,5.0,439.0,1918.0,RA,0.0,0.0,0.01,29.28,29.94,9.3,21,10.2,26,7,2013,23,17262.0,4340.0,0.74,3770.0,60.633266533066134,0,1,0,1,25462.0
1,2013-07-27,65.0,55.0,60.0,51,56.0,5.0,0.0,440.0,1917.0, ,0.0,0.0,0.0,29.17,29.9,9.0,30,10.6,27,7,2013,0,19170.0,3360.0,0.0,2805.0,54.63277591973245,0,1,0,1,22440.0
2,2013-07-27,68.0,57.0,63.0,49,55.0,2.0,0.0,440.0,1917.0, ,0.0,0.0,0.0,29.23,29.89,10.3,30,11.3,27,7,2013,0,21087.0,3465.0,0.0,2793.0,53.78554700568752,0,1,1,1,21560.0
1,2013-07-28,69.0,54.0,62.0,50,55.0,3.0,0.0,441.0,1916.0,RA,0.0,0.0,0.01,29.23,29.93,8.7,28,9.1,28,7,2013,23,28740.0,3410.0,0.6900000000000001,2700.0,53.71366521884397,0,1,0,1,22050.0
2,2013-07-28,71.0,55.0,63.0,47,54.0,2.0,0.0,441.0,1916.0,RA,0.0,0.0,0.01,29.3,29.94,9.5,26,9.8,28,7,2013,23,30656.0,3402.0,0.71,2585.0,52.84569138276553,0,1,1,1,20727.0
1,2013-07-29,76.0,57.0,67.0,55,59.0,0.0,2.0,442.0,1915.0, ,0.0,0.0,0.0,29.41,30.11,2.0,1,7.0,29,7,2013,0,36385.0,3953.0,0.0,3135.0,57.628362670209235,0,1,0,1,24310.0
2,2013-07-29,76.0,58.0,67.0,53,59.0,0.0,2.0,442.0,1915.0, ,0.0,0.0,0.0,29.47,30.1,2.3,2,7.7,29,7,2013,0,34470.0,3953.0,0.0,3074.0,57.76511627906976,0,1,1,1,23426.0
1,2013-07-30,74.0,57.0,66.0,59,62.0,0.0,1.0,443.0,1914.0,RA,0.0,0.0,0.04,29.39,30.12,4.2,16,4.7,30,7,2013,23,32538.0,4092.0,2.96,3363.0,60.49734395750332,0,1,0,1,26137.0
2,2013-07-30,74.0,61.0,68.0,56,61.0,0.0,3.0,443.0,1914.0,RA,0.0,0.0,0.01,29.46,30.12,5.5,16,6.0,30,7,2013,23,24882.0,4148.0,0.74,3416.0,59.66334661354582,0,1,0,1,24808.0
1,2013-07-31,75.0,62.0,69.0,64,65.0,0.0,4.0,444.0,1913.0,RA DZ BR,0.0,0.0,0.5,29.26,30.0,2.2,32,4.4,31,7,2013,35,24869.0,4485.0,37.5,3968.0,63.39666666666667,0,1,0,1,28416.0
2,2013-07-31,75.0,64.0,70.0,63,65.0,0.0,5.0,444.0,1913.0,RA DZ BR HZ,0.0,0.0,0.18,29.33,29.99,2.5,30,4.2,31,7,2013,36,21043.0,4550.0,13.5,4032.0,63.56952317439146,0,1,0,1,27972.0
1,2013-08-01,81.0,61.0,71.0,57,62.0,0.0,6.0,445.0,1911.0, ,0.0,0.0,0.0,29.23,29.95,7.6,30,7.8,1,8,2013,0,38220.0,4402.0,0.0,3477.0,60.50951585976628,0,1,0,1,25365.0
2,2013-08-01,82.0,61.0,72.0,54,62.0,0.0,7.0,445.0,1911.0, ,0.0,0.0,0.0,29.29,29.95,6.2,29,7.1,1,8,2013,0,40131.0,4464.0,0.0,3294.0,60.63372287145242,0,1,1,1,24030.0
1,2013-08-02,84.0,62.0,73.0,63,67.0,0.0,8.0,446.0,1910.0,RA BR,0.0,0.0,0.63,29.15,29.87,4.5,29,8.2,2,8,2013,25,42020.0,4891.0,52.92,3906.0,65.38500167392031,1,1,0,1,28098.0
2,2013-08-02,86.0,65.0,76.0,62,66.0,0.0,11.0,446.0,1910.0,RA,0.0,0.0,0.41,29.23,29.87,2.7,23,7.7,2,8,2013,23,40110.0,5016.0,35.26,4030.0,64.58587211248745,0,1,0,1,27652.0
1,2013-08-03,81.0,64.0,73.0,55,62.0,0.0,8.0,447.0,1909.0, ,0.0,0.0,0.0,29.33,30.03,5.8,2,6.8,3,8,2013,0,32453.0,4526.0,0.0,3520.0,60.55477855477855,0,1,1,1,24585.0
2,2013-08-03,79.0,66.0,73.0,54,62.0,0.0,8.0,447.0,1909.0, ,0.0,0.0,0.0,29.39,30.02,6.9,4,8.4,3,8,2013,0,24817.0,4526.0,0.0,3564.0,60.69886742171885,0,1,1,1,24138.0
1,2013-08-04,75.0,60.0,68.0,56,61.0,0.0,3.0,448.0,1908.0,RA,0.0,0.0,0.01,29.42,30.14,5.9,6,7.8,4,8,2013,23,28620.0,4148.0,0.75,3360.0,59.542800265428,0,1,0,1,25088.0
2,2013-08-04,74.0,60.0,67.0,55,61.0,0.0,2.0,448.0,1908.0,RA,0.0,0.0,0.01,29.49,30.13,6.1,7,6.9,4,8,2013,23,26712.0,4087.0,0.74,3300.0,59.704281447062726,0,1,1,1,24640.0
1,2013-08-05,75.0,58.0,67.0,59,62.0,0.0,2.0,449.0,1907.0,RA,0.0,0.0,0.07,29.23,29.98,6.8,19,7.6,5,8,2013,23,32419.0,4154.0,5.250000000000001,3422.0,60.44896597731821,0,1,0,1,26491.0
2,2013-08-05,76.0,63.0,70.0,56,61.0,0.0,5.0,449.0,1907.0, ,0.0,0.0,0.02,29.29,29.98,7.1,18,7.9,5,8,2013,0,24791.0,4270.0,1.52,3528.0,59.596064042695126,0,1,0,1,25144.0
1,2013-08-06,83.0,67.0,75.0,68,70.0,0.0,10.0,450.0,1906.0, ,0.0,0.0,0.04,29.13,29.86,7.2,21,8.0,6,8,2013,0,30496.0,5250.0,3.3200000000000003,4556.0,68.2886805090422,0,1,0,1,30600.0
2,2013-08-06,85.0,68.0,77.0,65,69.0,0.0,12.0,450.0,1906.0, ,0.0,0.0,0.0,29.21,29.85,8.7,21,9.4,6,8,2013,0,32402.0,5313.0,0.0,4420.0,67.52060301507538,0,1,0,1,29250.0
1,2013-08-07,89.0,67.0,78.0,68,71.0,0.0,13.0,451.0,1904.0, ,0.0,0.0,0.01,29.14,29.83,4.0,30,9.9,7,8,2013,0,41888.0,5538.0,0.89,4556.0,69.35769359704994,1,1,0,1,30668.0
2,2013-08-07,91.0,70.0,81.0,67,71.0,0.0,16.0,451.0,1904.0,BR,0.0,0.0,0.01,29.2,29.82,2.4,30,10.5,7,8,2013,2,39984.0,5751.0,0.91,4690.0,69.52380952380952,0,1,0,1,30217.0
1,2013-08-08,78.0,65.0,72.0,56,62.0,0.0,7.0,452.0,1903.0, ,0.0,0.0,0.0,29.26,29.98,8.6,5,9.3,8,8,2013,0,24739.0,4464.0,0.0,3640.0,60.51100733822549,0,1,1,1,25312.0
2,2013-08-08,79.0,69.0,74.0,55,62.0,0.0,9.0,452.0,1903.0, ,0.0,0.0,0.0,29.33,29.96,10.5,5,10.8,8,8,2013,0,19030.0,4588.0,0.0,3795.0,60.69626168224299,0,1,1,1,24860.0
1,2013-08-09,82.0,59.0,71.0,60,65.0,0.0,6.0,453.0,1902.0, ,0.0,0.0,0.01,29.28,29.98,4.7,27,5.3,9,8,2013,0,43746.0,4615.0,0.8200000000000001,3540.0,63.48232154769847,1,1,0,1,27180.0
2,2013-08-09,84.0,62.0,73.0,58,65.0,0.0,8.0,453.0,1902.0, ,0.0,0.0,0.0,29.34,29.97,4.9,27,5.6,9,8,2013,0,41844.0,4745.0,0.0,3596.0,63.633633633633636,1,1,1,1,26274.0
1,2013-08-10,81.0,64.0,73.0,57,61.0,0.0,8.0,454.0,1900.0, ,0.0,0.0,0.0,29.28,30.08,5.3,5,6.5,10,8,2013,0,32300.0,4453.0,0.0,3648.0,59.37765957446809,0,1,0,1,25878.0
2,2013-08-10,81.0,68.0,75.0,55,63.0,0.0,10.0,454.0,1900.0, ,0.0,0.0,0.0,29.28,30.07,6.0,6,7.4,10,8,2013,0,24700.0,4725.0,0.0,3740.0,61.344861988693054,0,1,1,1,24970.0
1,2013-08-11,81.0,60.0,71.0,61,61.0,0.0,6.0,455.0,1859.0,RA,0.0,0.0,0.01,29.35,30.07,2.0,27,3.0,11,8,2013,23,39039.0,4331.0,0.81,3660.0,59.539408047888266,0,1,0,1,27755.0
2,2013-08-11,84.0,63.0,74.0,57,64.0,0.0,9.0,455.0,1859.0, ,0.0,0.0,0.01,29.42,30.06,4.0,24,5.4,11,8,2013,0,39039.0,4736.0,0.84,3591.0,62.63739188290087,0,1,1,1,25935.0
1,2013-08-12,82.0,67.0,75.0,65,68.0,0.0,10.0,456.0,1858.0,RA DZ,0.0,0.0,0.27,29.21,29.93,3.5,27,7.5,12,8,2013,34,27870.0,5100.0,22.14,4355.0,66.36418309388574,0,1,0,1,29640.0
2,2013-08-12,85.0,69.0,77.0,63,61.0,0.0,12.0,456.0,1858.0,RA,0.0,0.0,0.66,29.27,29.92,4.5,26,7.7,12,8,2013,23,29728.0,4697.0,56.1,4347.0,59.67479946524063,0,1,0,1,28728.0
1,2013-08-13,70.0,58.0,64.0,52,58.0,1.0,0.0,457.0,1856.0, ,0.0,0.0,0.0,29.37,30.07,8.7,3,9.6,13,8,2013,0,22272.0,3712.0,0.0,3016.0,56.64981709344862,0,1,1,1,23764.0
2,2013-08-13,71.0,62.0,67.0,50,57.0,0.0,2.0,457.0,1856.0, ,0.0,0.0,0.0,29.42,30.06,11.2,2,11.9,13,8,2013,0,16704.0,3819.0,0.0,3100.0,55.786427145708586,0,1,1,1,22850.0
1,2013-08-14,72.0,56.0,64.0,50,56.0,1.0,0.0,458.0,1855.0, ,0.0,0.0,0.0,29.44,30.16,3.9,4,7.1,14,8,2013,0,29680.0,3584.0,0.0,2800.0,54.6631299734748,0,1,1,1,22900.0
2,2013-08-14,71.0,58.0,65.0,49,56.0,0.0,0.0,458.0,1855.0, ,0.0,0.0,0.0,29.52,30.16,3.0,3,7.0,14,8,2013,0,24115.0,3640.0,0.0,2842.0,54.811671087533156,0,1,1,1,22442.0
1,2013-08-15,75.0,55.0,65.0,53,58.0,0.0,0.0,459.0,1854.0, ,0.0,0.0,0.0,29.4,30.13,4.2,24,4.9,15,8,2013,0,37080.0,3770.0,0.0,2915.0,56.59475605708596,0,1,0,1,24327.0
2,2013-08-15,74.0,57.0,66.0,50,58.0,0.0,1.0,459.0,1854.0, ,0.0,0.0,0.0,29.47,30.13,4.5,22,5.0,15,8,2013,0,31518.0,3828.0,0.0,2850.0,56.7295054762695,0,1,1,1,22950.0
1,2013-08-16,82.0,55.0,69.0,52,60.0,0.0,4.0,500.0,1852.0, ,0.0,0.0,0.0,29.44,30.15,2.8,4,5.2,16,8,2013,0,50004.0,4140.0,0.0,2860.0,58.58706467661692,1,1,1,1,26000.0
2,2013-08-16,82.0,58.0,70.0,51,60.0,0.0,5.0,500.0,1852.0, ,0.0,0.0,0.0,29.5,30.14,5.0,7,5.8,16,8,2013,0,44448.0,4200.0,0.0,2958.0,58.72594558725945,1,1,1,1,25500.0
