Station,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,Depth,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,CodeSum_lb
1,78.0,68.0,73.0,67,69.0,0.0,8.0,506.0,506.0,0.0,0.0,0.23,29.36,30.05,1.5,23,7.0,23
2,78.0,67.0,73.0,66,68.0,0.0,8.0,506.0,506.0,0.0,0.0,0.36,29.42,30.05,2.5,24,7.0,23
1,82.0,62.0,72.0,55,63.0,0.0,7.0,508.0,508.0,0.0,0.0,0.0,29.43,30.14,6.1,6,6.8,2
2,81.0,64.0,73.0,55,63.0,0.0,8.0,508.0,508.0,0.0,0.0,0.0,29.49,30.13,7.2,6,8.0,2
1,86.0,60.0,73.0,59,65.0,0.0,8.0,509.0,509.0,0.0,0.0,0.0,29.49,30.2,5.3,17,6.1,0
2,86.0,64.0,75.0,56,64.0,0.0,10.0,509.0,509.0,0.0,0.0,0.0,29.55,30.2,4.6,16,5.9,0
1,89.0,65.0,77.0,62,68.0,0.0,12.0,510.0,510.0,0.0,0.0,0.0,29.46,30.18,9.2,22,9.6,0
2,89.0,68.0,79.0,60,67.0,0.0,14.0,510.0,510.0,0.0,0.0,0.0,29.52,30.17,9.6,21,10.1,0
1,92.0,70.0,81.0,68,72.0,0.0,16.0,511.0,511.0,0.0,0.0,0.0,29.34,30.06,9.0,24,9.4,0
2,92.0,70.0,81.0,66,71.0,0.0,16.0,511.0,511.0,0.0,0.0,0.0,29.41,30.06,9.2,23,9.5,0
1,96.0,77.0,87.0,70,75.0,0.0,22.0,512.0,512.0,0.0,0.0,0.0,29.18,29.9,11.7,24,12.0,0
2,96.0,77.0,87.0,68,74.0,0.0,22.0,512.0,512.0,0.0,0.0,0.0,29.24,29.89,12.5,24,12.7,0
1,83.0,71.0,77.0,69,72.0,0.0,12.0,513.0,513.0,0.0,0.0,0.0,29.26,29.95,6.9,3,9.3,0
2,83.0,71.0,77.0,67,71.0,0.0,12.0,513.0,513.0,0.0,0.0,0.0,29.32,29.94,5.8,36,8.7,2
1,89.0,66.0,78.0,64,69.0,0.0,13.0,514.0,514.0,0.0,0.0,0.0,29.29,30.01,3.9,10,4.7,3
2,87.0,69.0,78.0,65,69.0,0.0,13.0,514.0,514.0,0.0,0.0,0.0,29.36,30.0,4.2,10,4.6,10
1,96.0,67.0,82.0,68,72.0,0.0,17.0,515.0,515.0,0.0,0.0,0.36,29.13,29.86,4.4,26,8.3,2
2,96.0,69.0,83.0,67,71.0,0.0,18.0,515.0,515.0,0.0,0.0,0.47,29.21,29.85,5.3,24,7.8,83
1,78.0,71.0,75.0,67,69.0,0.0,10.0,516.0,516.0,0.0,0.0,0.07,29.1,29.82,6.1,5,7.2,57
2,77.0,70.0,74.0,66,68.0,0.0,9.0,516.0,516.0,0.0,0.0,0.96,29.16,29.81,5.8,4,7.0,63
1,85.0,65.0,75.0,67,70.0,0.0,10.0,517.0,517.0,0.0,0.0,0.14,29.05,29.76,4.2,29,5.2,49
2,84.0,68.0,76.0,66,69.0,0.0,11.0,517.0,517.0,0.0,0.0,0.02,29.11,29.75,3.9,27,5.8,0
1,79.0,60.0,70.0,61,64.0,0.0,5.0,518.0,518.0,0.0,0.0,0.0,29.21,29.9,8.1,2,9.2,0
2,77.0,62.0,70.0,60,64.0,0.0,5.0,518.0,518.0,0.0,0.0,0.0,29.27,29.89,7.5,2,8.7,0
1,77.0,57.0,67.0,54,59.0,0.0,2.0,519.0,519.0,0.0,0.0,0.0,29.32,30.02,4.0,30,5.8,0
2,76.0,58.0,67.0,54,60.0,0.0,2.0,519.0,519.0,0.0,0.0,0.0,29.39,30.02,1.5,34,4.6,0
1,84.0,59.0,72.0,57,63.0,0.0,7.0,520.0,520.0,0.0,0.0,0.0,29.37,30.08,6.2,26,7.0,0
2,84.0,59.0,72.0,55,62.0,0.0,7.0,520.0,520.0,0.0,0.0,0.0,29.44,30.08,6.4,25,6.8,0
1,74.0,59.0,67.0,54,60.0,0.0,2.0,521.0,521.0,0.0,0.0,0.01,29.49,30.2,9.0,5,9.2,0
2,74.0,65.0,70.0,53,60.0,0.0,5.0,521.0,521.0,0.0,0.0,0.0,29.55,30.19,9.2,6,9.9,0
1,86.0,57.0,72.0,58,64.0,0.0,7.0,522.0,522.0,0.0,0.0,0.0,29.38,30.11,4.7,20,6.0,0
2,85.0,62.0,74.0,55,63.0,0.0,9.0,522.0,522.0,0.0,0.0,0.0,29.44,30.11,4.3,17,6.0,0
1,88.0,65.0,77.0,62,68.0,0.0,12.0,523.0,523.0,0.0,0.0,0.01,29.21,29.94,5.7,23,6.9,0
2,87.0,68.0,78.0,61,67.0,0.0,13.0,523.0,523.0,0.0,0.0,0.0,29.28,29.94,5.8,23,7.7,0
1,77.0,71.0,74.0,66,69.0,0.0,9.0,524.0,524.0,0.0,0.0,0.0,29.26,29.98,10.5,7,11.9,0
2,78.0,71.0,75.0,65,68.0,0.0,10.0,524.0,524.0,0.0,0.0,0.0,29.33,29.96,10.1,7,12.0,0
1,94.0,68.0,81.0,70,74.0,0.0,16.0,525.0,525.0,0.0,0.0,0.0,29.15,29.86,9.0,20,10.1,0
2,94.0,69.0,82.0,68,73.0,0.0,17.0,525.0,525.0,0.0,0.0,0.0,29.22,29.86,8.5,20,9.2,19
1,95.0,77.0,86.0,64,71.0,0.0,21.0,526.0,526.0,0.0,0.0,0.0,29.25,29.95,12.1,24,12.5,0
2,96.0,78.0,87.0,63,71.0,0.0,22.0,526.0,526.0,0.0,0.0,0.0,29.32,29.94,12.2,24,12.5,0
1,91.0,75.0,83.0,66,71.0,0.0,18.0,527.0,527.0,0.0,0.0,0.01,29.28,29.98,4.2,27,7.5,0
2,92.0,75.0,84.0,66,71.0,0.0,19.0,527.0,527.0,0.0,0.0,0.01,29.34,29.97,5.1,25,6.9,0
1,82.0,62.0,72.0,59,64.0,0.0,7.0,528.0,528.0,0.0,0.0,0.01,29.28,29.98,7.0,35,9.4,23
2,83.0,63.0,73.0,58,64.0,0.0,8.0,528.0,528.0,0.0,0.0,0.06,29.34,29.97,6.8,34,9.8,0
1,67.0,52.0,60.0,45,52.0,5.0,0.0,529.0,529.0,0.0,0.0,0.0,29.41,30.13,10.7,1,11.5,0
2,67.0,54.0,61.0,45,53.0,4.0,0.0,529.0,529.0,0.0,0.0,0.01,29.47,30.12,12.8,1,13.5,0
1,72.0,47.0,60.0,43,52.0,5.0,0.0,530.0,530.0,0.0,0.0,0.0,29.36,30.1,4.7,21,5.9,0
2,72.0,51.0,62.0,41,52.0,3.0,0.0,530.0,530.0,0.0,0.0,0.0,29.44,30.11,5.3,19,6.3,0
1,62.0,56.0,59.0,52,55.0,6.0,0.0,531.0,531.0,0.0,0.0,0.65,29.34,30.06,1.1,2,5.4,25
2,62.0,58.0,60.0,51,55.0,5.0,0.0,531.0,531.0,0.0,0.0,0.24,29.41,30.06,0.4,19,5.1,35
1,64.0,51.0,58.0,47,52.0,7.0,0.0,532.0,532.0,0.0,0.0,0.0,29.59,30.3,9.7,3,10.8,0
2,64.0,55.0,60.0,47,53.0,5.0,0.0,532.0,532.0,0.0,0.0,0.01,29.65,30.29,11.4,3,12.8,0
1,71.0,49.0,60.0,51,56.0,5.0,0.0,533.0,533.0,0.0,0.0,0.0,29.49,30.23,7.0,13,7.6,0
2,70.0,53.0,62.0,49,55.0,3.0,0.0,533.0,533.0,0.0,0.0,0.01,29.55,30.23,7.2,12,8.2,0
1,81.0,60.0,71.0,60,64.0,0.0,6.0,535.0,535.0,0.0,0.0,0.55,29.26,30.01,8.7,18,9.0,0
2,82.0,62.0,72.0,58,62.0,0.0,7.0,535.0,535.0,0.0,0.0,0.51,29.35,30.02,6.7,17,9.1,52
1,84.0,69.0,77.0,68,70.0,0.0,12.0,536.0,536.0,0.0,0.0,0.84,29.14,29.87,8.3,16,10.6,68
2,84.0,70.0,77.0,66,69.0,0.0,12.0,536.0,536.0,0.0,0.0,0.01,29.21,29.87,7.8,16,10.0,27
1,76.0,58.0,67.0,60,63.0,0.0,2.0,537.0,537.0,0.0,0.0,0.01,29.08,29.8,10.1,26,11.0,0
2,77.0,59.0,68.0,59,63.0,0.0,3.0,537.0,537.0,0.0,0.0,0.02,29.15,29.8,10.3,26,11.2,0
1,67.0,52.0,60.0,48,53.0,5.0,0.0,538.0,538.0,0.0,0.0,0.0,29.17,29.87,9.6,33,10.0,0
2,67.0,51.0,59.0,46,53.0,6.0,0.0,538.0,538.0,0.0,0.0,0.0,29.23,29.87,9.0,33,9.5,0
1,67.0,49.0,58.0,47,52.0,7.0,0.0,539.0,539.0,0.0,0.0,0.0,29.3,30.01,6.2,4,7.5,0
2,67.0,49.0,58.0,45,51.0,7.0,0.0,539.0,539.0,0.0,0.0,0.0,29.36,30.01,4.8,5,6.8,0
1,67.0,46.0,57.0,48,53.0,8.0,0.0,540.0,540.0,0.0,0.0,0.0,29.34,30.06,4.9,10,6.1,0
2,67.0,50.0,59.0,45,52.0,6.0,0.0,540.0,540.0,0.0,0.0,0.0,29.41,30.06,6.8,11,7.6,0
1,70.0,49.0,60.0,49,54.0,5.0,0.0,541.0,541.0,0.0,0.0,0.0,29.26,30.0,6.2,10,8.0,0
2,91.0,52.0,69.0,48,54.0,0.0,4.0,541.0,541.0,0.0,0.0,0.0,29.33,30.0,5.8,9,7.7,0
1,70.0,51.0,61.0,52,56.0,4.0,0.0,542.0,542.0,0.0,0.0,0.0,29.23,29.95,4.8,5,5.7,0
2,71.0,56.0,64.0,51,56.0,1.0,0.0,542.0,542.0,0.0,0.0,0.0,29.29,29.95,5.9,6,6.6,0
1,75.0,50.0,63.0,52,58.0,2.0,0.0,543.0,543.0,0.0,0.0,0.0,29.34,30.04,3.8,8,4.2,2
2,75.0,55.0,65.0,52,58.0,0.0,0.0,543.0,543.0,0.0,0.0,0.0,29.4,30.04,4.1,9,4.6,0
1,81.0,52.0,67.0,51,57.0,0.0,2.0,544.0,544.0,0.0,0.0,0.0,29.38,30.09,7.0,13,7.4,0
2,80.0,57.0,69.0,48,57.0,0.0,4.0,544.0,544.0,0.0,0.0,0.0,29.44,30.09,6.6,12,7.3,0
1,84.0,55.0,70.0,56,62.0,0.0,5.0,545.0,545.0,0.0,0.0,0.2,29.24,29.98,10.9,19,12.7,25
2,85.0,58.0,72.0,54,61.0,0.0,7.0,545.0,545.0,0.0,0.0,0.02,29.31,29.98,10.2,18,11.3,25
1,68.0,51.0,60.0,49,54.0,5.0,0.0,546.0,546.0,0.0,0.0,0.18,29.29,30.01,6.0,36,7.6,25
2,84.0,53.0,69.0,48,54.0,0.0,4.0,546.0,546.0,0.0,0.0,0.22,29.36,30.01,6.3,36,7.8,25
1,74.0,47.0,61.0,49,55.0,4.0,0.0,547.0,547.0,0.0,0.0,0.0,29.21,29.93,5.8,19,6.2,0
2,76.0,50.0,63.0,47,55.0,2.0,0.0,547.0,547.0,0.0,0.0,0.0,29.28,29.93,4.2,19,4.9,0
1,79.0,62.0,71.0,62,65.0,0.0,6.0,548.0,548.0,0.0,0.0,0.0,29.21,29.92,12.5,22,12.2,2
2,79.0,62.0,71.0,61,64.0,0.0,6.0,548.0,548.0,0.0,0.0,0.0,29.28,29.92,11.9,21,11.5,3
1,76.0,62.0,69.0,50,59.0,0.0,4.0,549.0,549.0,0.0,0.0,0.0,29.31,30.02,4.7,7,6.4,2
2,77.0,64.0,71.0,50,59.0,0.0,6.0,549.0,549.0,0.0,0.0,0.0,29.37,30.02,5.2,7,7.3,3
1,78.0,60.0,69.0,65,67.0,0.0,4.0,550.0,550.0,0.0,0.0,0.12,29.19,29.91,7.4,19,7.9,38
2,78.0,64.0,71.0,65,67.0,0.0,6.0,550.0,550.0,0.0,0.0,0.8,29.26,29.91,7.1,19,7.7,39
1,74.0,65.0,70.0,65,66.0,0.0,5.0,552.0,552.0,0.0,0.0,0.01,29.23,29.94,2.6,12,6.2,25
2,76.0,66.0,71.0,64,66.0,0.0,6.0,552.0,552.0,0.0,0.0,0.0,29.29,29.94,2.0,16,6.0,3
1,80.0,61.0,71.0,66,68.0,0.0,6.0,553.0,553.0,0.0,0.0,0.82,29.11,29.84,5.2,19,6.4,73
2,81.0,65.0,73.0,66,68.0,0.0,8.0,553.0,553.0,0.0,0.0,0.68,29.18,29.83,6.7,19,8.1,3
1,64.0,45.0,55.0,44,49.0,10.0,0.0,554.0,554.0,0.0,0.0,0.09,29.02,29.75,8.7,25,9.5,23
2,76.0,48.0,69.0,44,50.0,0.0,4.0,554.0,554.0,0.0,0.0,0.06,29.1,29.76,10.1,25,10.6,35
1,68.0,45.0,57.0,45,50.0,8.0,0.0,555.0,555.0,0.0,0.0,0.01,29.23,29.92,6.1,28,9.0,0
2,67.0,45.0,56.0,44,50.0,9.0,0.0,555.0,555.0,0.0,0.0,0.0,29.3,29.94,6.3,26,9.1,0
1,75.0,43.0,59.0,48,53.0,6.0,0.0,556.0,556.0,0.0,0.0,0.0,29.42,30.13,4.7,18,5.6,0
2,76.0,49.0,63.0,46,53.0,2.0,0.0,556.0,556.0,0.0,0.0,0.0,29.49,30.13,4.0,17,5.0,0
1,71.0,48.0,60.0,47,53.0,5.0,0.0,557.0,557.0,0.0,0.0,0.0,29.45,30.18,3.6,12,4.6,0
2,70.0,52.0,61.0,47,53.0,4.0,0.0,557.0,557.0,0.0,0.0,0.0,29.52,30.18,3.4,11,4.9,0
1,74.0,46.0,60.0,50,55.0,5.0,0.0,558.0,558.0,0.0,0.0,0.0,29.37,30.11,2.9,13,3.9,2
2,75.0,51.0,63.0,49,55.0,2.0,0.0,558.0,558.0,0.0,0.0,0.0,29.44,30.11,3.0,12,3.8,0
1,76.0,51.0,64.0,51,56.0,1.0,0.0,559.0,559.0,0.0,0.0,0.0,29.28,30.02,7.3,14,7.7,0
2,77.0,56.0,67.0,48,56.0,0.0,2.0,559.0,559.0,0.0,0.0,0.0,29.36,30.02,6.1,14,6.9,0
1,73.0,46.0,60.0,54,57.0,5.0,0.0,600.0,600.0,0.0,0.0,0.12,29.32,30.02,5.7,21,7.4,25
2,73.0,53.0,63.0,52,57.0,2.0,0.0,600.0,600.0,0.0,0.0,0.01,29.39,30.02,6.0,21,8.6,0
1,64.0,44.0,54.0,41,48.0,11.0,0.0,602.0,602.0,0.0,0.0,0.0,29.62,30.32,5.3,32,6.6,0
2,65.0,46.0,56.0,40,48.0,9.0,0.0,602.0,602.0,0.0,0.0,0.0,29.68,30.33,3.1,34,5.0,0
1,62.0,42.0,52.0,44,49.0,13.0,0.0,603.0,603.0,0.0,0.0,0.0,29.53,30.29,6.6,8,8.4,0
2,62.0,45.0,54.0,43,49.0,11.0,0.0,603.0,603.0,0.0,0.0,0.0,29.59,30.29,7.2,8,8.4,0
1,64.0,49.0,57.0,51,54.0,8.0,0.0,604.0,604.0,0.0,0.0,0.07,29.14,29.91,7.6,19,10.6,25
2,65.0,51.0,58.0,50,54.0,7.0,0.0,604.0,604.0,0.0,0.0,0.09,29.22,29.92,6.9,19,9.7,25
1,54.0,47.0,51.0,45,48.0,14.0,0.0,605.0,605.0,0.0,0.0,0.01,29.16,29.89,10.5,25,10.8,7
2,54.0,47.0,51.0,43,47.0,14.0,0.0,605.0,605.0,0.0,0.0,0.01,29.23,29.91,10.5,25,10.7,7
1,53.0,40.0,47.0,44,46.0,18.0,0.0,606.0,606.0,0.0,0.0,0.29,29.12,29.86,6.1,26,6.9,25
2,54.0,44.0,49.0,43,47.0,16.0,0.0,606.0,606.0,0.0,0.0,0.17,29.2,29.88,7.1,24,7.9,27
1,50.0,39.0,45.0,40,43.0,20.0,0.0,607.0,607.0,0.0,0.0,0.0,29.18,29.91,8.3,26,8.7,0
2,50.0,42.0,46.0,39,43.0,19.0,0.0,607.0,607.0,0.0,0.0,0.0,29.26,29.93,7.9,25,8.6,0
1,54.0,42.0,48.0,37,42.0,17.0,0.0,608.0,608.0,0.0,0.0,0.01,29.1,29.83,8.9,25,9.2,23
2,54.0,43.0,49.0,36,43.0,16.0,0.0,608.0,608.0,0.0,0.0,0.01,29.17,29.85,10.1,24,10.4,23
1,61.0,36.0,49.0,42,46.0,16.0,0.0,610.0,610.0,0.0,0.0,0.01,29.07,29.8,5.1,20,6.1,23
2,65.0,41.0,53.0,41,47.0,12.0,0.0,610.0,610.0,0.0,0.0,0.02,29.15,29.82,7.5,21,8.4,23
1,55.0,33.0,44.0,31,38.0,21.0,0.0,611.0,611.0,0.0,0.0,0.01,29.19,29.9,10.8,27,11.5,0
2,55.0,36.0,46.0,32,40.0,19.0,0.0,611.0,611.0,0.0,0.0,0.03,29.26,29.92,10.3,27,10.8,23
1,42.0,29.0,36.0,31,34.0,29.0,0.0,612.0,612.0,0.0,0.0,0.01,29.21,29.95,5.4,26,6.1,23
2,41.0,31.0,36.0,31,35.0,29.0,0.0,612.0,612.0,0.0,0.0,0.03,29.28,29.97,4.6,26,5.4,35
1,46.0,32.0,39.0,27,34.0,26.0,0.0,613.0,613.0,0.0,0.0,0.01,29.24,29.98,9.2,30,10.0,0
2,46.0,32.0,39.0,27,34.0,26.0,0.0,613.0,613.0,0.0,0.0,0.01,29.32,30.0,9.2,29,9.2,46
1,44.0,31.0,38.0,25,33.0,27.0,0.0,614.0,614.0,0.0,0.0,0.01,29.45,30.16,10.3,30,10.9,0
2,44.0,34.0,39.0,25,34.0,26.0,0.0,614.0,614.0,0.0,0.0,0.0,29.52,30.2,9.2,30,9.9,0
1,51.0,29.0,40.0,26,35.0,25.0,0.0,616.0,616.0,0.0,0.0,0.0,29.47,30.24,10.8,24,11.7,0
2,51.0,29.0,40.0,26,36.0,25.0,0.0,616.0,616.0,0.0,0.0,0.0,29.57,30.28,10.4,23,11.3,0
1,55.0,37.0,46.0,29,39.0,19.0,0.0,617.0,617.0,0.0,0.0,0.0,29.22,29.96,10.9,27,14.2,0
2,55.0,38.0,47.0,29,39.0,18.0,0.0,617.0,617.0,0.0,0.0,0.0,29.3,29.98,10.5,26,13.4,0
1,54.0,29.0,42.0,29,37.0,23.0,0.0,618.0,618.0,0.0,0.0,0.0,29.28,30.02,6.3,23,6.6,0
2,55.0,32.0,44.0,29,38.0,21.0,0.0,618.0,618.0,0.0,0.0,0.0,29.37,30.05,6.4,23,6.7,0
1,53.0,35.0,44.0,37,41.0,21.0,0.0,619.0,619.0,0.0,0.0,0.0,29.54,30.26,9.0,4,9.4,0
2,54.0,36.0,45.0,38,42.0,20.0,0.0,619.0,619.0,0.0,0.0,0.0,29.6,30.26,8.8,4,10.3,0
1,57.0,42.0,50.0,40,45.0,15.0,0.0,620.0,620.0,0.0,0.0,0.01,29.49,30.25,6.1,10,7.5,0
2,57.0,43.0,50.0,39,45.0,15.0,0.0,620.0,620.0,0.0,0.0,0.01,29.57,30.26,5.9,11,6.6,45
1,63.0,43.0,53.0,52,53.0,12.0,0.0,622.0,622.0,0.0,0.0,0.55,29.22,30.0,6.6,15,7.5,27
2,64.0,47.0,56.0,52,53.0,9.0,0.0,622.0,622.0,0.0,0.0,1.16,29.29,30.01,5.3,14,6.2,27
1,64.0,46.0,55.0,56,57.0,10.0,0.0,623.0,623.0,0.0,0.0,1.04,28.69,29.45,9.4,24,11.5,25
2,65.0,47.0,56.0,56,57.0,9.0,0.0,623.0,623.0,0.0,0.0,2.03,28.77,29.47,9.5,23,11.4,25
1,49.0,42.0,46.0,38,42.0,19.0,0.0,448.0,448.0,0.0,0.0,0.09,29.02,29.74,13.5,24,13.4,35
2,50.0,43.0,47.0,42,44.0,18.0,0.0,448.0,448.0,0.0,0.0,0.09,29.1,29.76,14.1,24,14.0,34
1,53.0,46.0,50.0,39,45.0,15.0,0.0,447.0,447.0,0.0,0.0,0.01,29.03,29.77,10.2,24,11.5,0
2,80.0,47.0,69.0,43,47.0,0.0,4.0,447.0,447.0,0.0,0.0,0.04,29.1,29.79,10.7,23,11.9,23
1,67.0,46.0,57.0,37,48.0,8.0,0.0,446.0,446.0,0.0,0.0,0.0,29.07,29.77,13.8,28,14.7,0
2,68.0,49.0,59.0,39,49.0,6.0,0.0,446.0,446.0,0.0,0.0,0.0,29.13,29.77,13.3,28,14.1,0
1,58.0,44.0,51.0,29,41.0,14.0,0.0,444.0,444.0,0.0,0.0,0.0,29.31,30.01,4.8,3,10.0,0
2,61.0,47.0,54.0,31,43.0,11.0,0.0,444.0,444.0,0.0,0.0,0.0,29.37,30.01,5.6,4,11.1,0
1,55.0,43.0,49.0,34,42.0,16.0,0.0,443.0,443.0,0.0,0.0,0.05,29.26,29.98,12.6,5,13.1,23
2,59.0,45.0,52.0,36,44.0,13.0,0.0,443.0,443.0,0.0,0.0,0.01,29.31,29.98,12.5,5,13.8,23
1,63.0,41.0,52.0,34,45.0,13.0,0.0,442.0,442.0,0.0,0.0,0.0,29.21,29.95,12.6,7,13.7,0
2,63.0,45.0,54.0,38,47.0,11.0,0.0,442.0,442.0,0.0,0.0,0.0,29.26,29.94,12.9,7,13.7,0
1,78.0,48.0,63.0,42,50.0,2.0,0.0,441.0,441.0,0.0,0.0,0.01,29.1,29.82,7.5,8,8.9,0
2,80.0,52.0,66.0,47,55.0,0.0,1.0,441.0,441.0,0.0,0.0,0.01,29.15,29.81,6.3,10,9.3,23
1,89.0,51.0,70.0,55,63.0,0.0,5.0,439.0,439.0,0.0,0.0,0.1,29.08,29.8,13.7,21,14.2,23
2,93.0,68.0,81.0,58,66.0,0.0,16.0,439.0,439.0,0.0,0.0,0.0,29.15,29.79,13.8,20,14.3,0
1,73.0,54.0,64.0,52,58.0,1.0,0.0,438.0,438.0,0.0,0.0,1.03,29.03,29.74,13.2,24,16.0,25
2,76.0,57.0,67.0,56,61.0,0.0,2.0,438.0,438.0,0.0,0.0,1.43,29.1,29.73,12.4,23,15.3,84
1,77.0,47.0,62.0,42,52.0,3.0,0.0,437.0,437.0,0.0,0.0,0.0,29.19,29.91,2.9,25,6.9,0
2,77.0,52.0,65.0,44,54.0,0.0,0.0,437.0,437.0,0.0,0.0,0.0,29.26,29.9,3.1,20,6.8,0
1,81.0,52.0,67.0,53,59.0,0.0,2.0,436.0,436.0,0.0,0.0,0.12,29.19,29.91,7.6,16,8.9,0
2,85.0,63.0,74.0,55,61.0,0.0,9.0,436.0,436.0,0.0,0.0,0.41,29.26,29.9,7.8,17,10.1,72
1,84.0,64.0,74.0,64,67.0,0.0,9.0,435.0,435.0,0.0,0.0,2.09,29.13,29.85,6.6,19,12.0,58
2,86.0,65.0,76.0,67,70.0,0.0,11.0,435.0,435.0,0.0,0.0,0.03,29.2,29.84,11.1,19,12.5,54
1,67.0,52.0,60.0,53,56.0,5.0,0.0,434.0,434.0,0.0,0.0,0.12,29.29,29.98,9.5,26,12.3,25
2,70.0,54.0,62.0,55,58.0,3.0,0.0,434.0,434.0,0.0,0.0,0.14,29.35,29.97,8.1,25,10.8,23
1,56.0,44.0,50.0,39,46.0,15.0,0.0,433.0,433.0,0.0,0.0,0.02,29.36,30.09,10.9,2,12.0,25
2,57.0,44.0,51.0,41,48.0,14.0,0.0,433.0,433.0,0.0,0.0,0.06,29.41,30.08,11.4,1,12.5,25
1,55.0,40.0,48.0,35,41.0,17.0,0.0,432.0,432.0,0.0,0.0,0.19,29.26,30.0,10.3,1,13.6,23
2,57.0,42.0,50.0,38,43.0,15.0,0.0,432.0,432.0,0.0,0.0,0.26,29.32,30.0,9.2,1,13.6,25
1,46.0,37.0,42.0,34,38.0,23.0,0.0,431.0,431.0,0.0,0.0,0.1,29.33,30.05,4.9,6,8.0,34
2,45.0,41.0,43.0,37,40.0,22.0,0.0,431.0,431.0,0.0,0.0,0.08,29.39,30.06,6.6,5,9.1,23
1,60.0,39.0,50.0,33,42.0,15.0,0.0,430.0,430.0,0.0,0.0,0.0,29.4,30.12,7.7,26,8.5,2
2,61.0,41.0,51.0,34,44.0,14.0,0.0,430.0,430.0,0.0,0.0,0.0,29.47,30.14,7.6,24,8.2,2
1,69.0,47.0,58.0,37,48.0,7.0,0.0,429.0,429.0,0.0,0.0,0.0,29.47,30.19,9.8,22,10.5,0
2,70.0,48.0,59.0,38,49.0,6.0,0.0,429.0,429.0,0.0,0.0,0.0,29.54,30.2,8.5,21,9.2,0
1,69.0,45.0,57.0,40,50.0,8.0,0.0,428.0,428.0,0.0,0.0,0.01,29.34,30.1,12.7,16,13.3,23
2,71.0,53.0,62.0,40,52.0,3.0,0.0,428.0,428.0,0.0,0.0,0.01,29.41,30.1,11.3,16,12.0,23
1,85.0,62.0,74.0,58,63.0,0.0,9.0,427.0,427.0,0.0,0.0,0.82,29.12,29.86,9.9,20,11.1,63
2,87.0,63.0,75.0,60,65.0,0.0,10.0,427.0,427.0,0.0,0.0,0.64,29.19,29.85,10.5,20,11.9,58
1,86.0,63.0,75.0,55,63.0,0.0,10.0,426.0,426.0,0.0,0.0,0.01,29.16,29.86,4.4,31,7.5,27
2,89.0,68.0,79.0,58,66.0,0.0,14.0,426.0,426.0,0.0,0.0,0.01,29.21,29.84,4.8,30,7.9,19
1,70.0,53.0,62.0,47,54.0,3.0,0.0,425.0,425.0,0.0,0.0,0.0,29.36,30.06,4.0,5,6.8,0
2,69.0,54.0,62.0,50,56.0,3.0,0.0,425.0,425.0,0.0,0.0,0.0,29.42,30.05,5.4,5,7.5,0
1,69.0,48.0,59.0,43,51.0,6.0,0.0,425.0,425.0,0.0,0.0,0.0,29.47,30.18,6.2,5,6.5,0
2,68.0,51.0,60.0,46,52.0,5.0,0.0,425.0,425.0,0.0,0.0,0.0,29.52,30.17,5.1,5,6.0,0
1,74.0,47.0,61.0,42,52.0,4.0,0.0,424.0,424.0,0.0,0.0,0.0,29.44,30.18,3.9,6,5.2,0
2,74.0,50.0,62.0,45,53.0,3.0,0.0,424.0,424.0,0.0,0.0,0.0,29.5,30.17,3.2,7,4.6,0
1,83.0,50.0,67.0,46,56.0,0.0,2.0,423.0,423.0,0.0,0.0,0.0,29.35,30.08,2.3,15,5.0,0
2,85.0,54.0,70.0,49,58.0,0.0,5.0,423.0,423.0,0.0,0.0,0.0,29.41,30.08,1.7,15,4.5,0
1,87.0,61.0,74.0,59,65.0,0.0,9.0,422.0,422.0,0.0,0.0,0.0,29.25,29.98,5.9,21,7.5,0
2,90.0,67.0,79.0,62,67.0,0.0,14.0,422.0,422.0,0.0,0.0,0.08,29.31,29.97,6.3,21,7.7,49
1,85.0,58.0,72.0,61,65.0,0.0,7.0,422.0,422.0,0.0,0.0,0.21,29.21,29.91,5.3,25,10.0,25
2,85.0,61.0,73.0,65,68.0,0.0,8.0,422.0,422.0,0.0,0.0,0.5,29.26,29.9,5.3,24,9.7,25
1,71.0,56.0,64.0,49,55.0,1.0,0.0,421.0,421.0,0.0,0.0,0.03,29.29,30.0,9.1,4,9.3,25
2,73.0,58.0,66.0,54,59.0,0.0,1.0,421.0,421.0,0.0,0.0,0.68,29.35,29.99,8.3,4,9.1,27
1,76.0,54.0,65.0,51,57.0,0.0,0.0,421.0,421.0,0.0,0.0,0.0,29.38,30.09,8.4,5,9.0,0
2,77.0,57.0,67.0,55,59.0,0.0,2.0,421.0,421.0,0.0,0.0,0.0,29.42,30.07,8.8,4,9.7,0
1,79.0,53.0,66.0,49,57.0,0.0,1.0,420.0,420.0,0.0,0.0,0.0,29.44,30.15,6.1,6,7.0,0
2,79.0,57.0,68.0,53,59.0,0.0,3.0,420.0,420.0,0.0,0.0,0.0,29.49,30.13,7.1,7,8.0,0
1,88.0,54.0,71.0,50,59.0,0.0,6.0,420.0,420.0,0.0,0.0,0.0,29.39,30.12,5.8,12,8.0,0
2,89.0,60.0,75.0,53,62.0,0.0,10.0,420.0,420.0,0.0,0.0,0.0,29.45,30.1,5.1,11,7.4,0
